id,additions_api,deletions_api,changed_files_api,n_comments,dir_count_api
2440379738,217,0,5,2,3
2283326543,5,5,2,2,1
2439866000,36,6,1,0,1
2438853922,33,33,1,0,1
2458128292,3,3,2,1,1
2439222545,102,28,3,0,1
2284867764,2,0,1,1,1
2488860842,2,3,1,1,1
2363509529,49,0,3,5,3
2288141771,326,0,1,0,1
2583791477,790,0,6,0,5
2392445552,45,7,7,0,3
2545137285,1,1,1,0,1
2410823465,18,18,1,1,1
2454363318,4,4,1,0,1
2363538465,33,8,4,25,4
2290532647,450,446,1,0,1
2377816979,639,20,47,0,28
2410036907,54,2,2,1,1
2413382240,4,0,2,9,2
2444708697,13,3,2,0,2
2366483759,120,120,3,1,2
2510541572,102,38,16,0,3
2496201610,3,3,2,1,1
2345563693,1,0,1,2,1
2260884727,307,3,8,0,4
2261444391,128,0,1,3,1
2301347254,6,6,2,0,1
2361911239,223,48,30,0,15
2303680160,6,6,2,0,1
2568485553,636,309,2,1,1
2522250381,4,3,1,1,1
2402287804,243,528,3,7,2
2323420325,1,1,1,0,1
2402191581,1332,85,8,9,5
2544828320,48,42,7,0,4
2398694893,204,6,10,2,4
2350863784,1,1,1,4,1
2331621513,4187,2073,1,1,1
2451213695,75,0,2,8,1
2615242706,36,27,3,5,2
2410498338,11,18,3,4,2
2570884280,59,10,2,0,2
2261690711,1,0,1,1,1
2338594655,43,63,1,4,1
2324020680,2,1,2,1,2
2521847367,1,0,1,2,1
2417642223,1,1,1,1,1
2389375209,10,3,2,13,2
2290988182,132,147,12,3,5
2524539479,53,25,10,4,5
2357718715,2,2,2,0,2
2389122005,620,911,36,5,8
2574691747,21,21,21,0,21
2398252182,49,15,4,0,4
2607388672,8,2,3,0,2
2393530051,66,1,2,8,2
2565527638,14,2,1,0,1
2397018265,2,2,1,0,1
2318748858,1,1,1,0,1
2435454072,1,1,1,2,1
2403694659,153,0,6,2,5
2584827739,3,38,6,0,5
2616430502,1,0,1,0,1
2401219935,93,93,92,0,7
2269732983,8,15,1,4,1
2413809452,1,1,1,1,1
2307722648,5,0,1,1,1
2420633594,20,46,10,3,7
2511111902,1,1,1,0,1
2515283145,13,4,1,8,1
2348194449,471,193,4,6,3
2299369716,26253,28,60,50,17
2398689162,5,49,5,2,3
2336882510,202,2,3,5,3
2319101255,1589,744,70,16,57
2465308331,1,0,1,2,1
2615998564,7020,1352,77,29,31
2606136686,79,19,3,14,3
2408303211,479,33,28,11,20
2303486732,1606,387,80,11,18
2425784648,204,273,14,2,13
2466644847,65,11,4,5,4
2393983226,1,1,1,3,1
2386947383,1,0,1,5,1
2377354725,8,13,3,2,2
2363467111,287,0,4,2,3
2381323787,1097,199,71,74,59
2407568102,33,2,1,4,1
2394225726,2,3,1,9,1
2360329926,28,0,1,1,1
2357979099,0,2,2,1,1
2451653657,18,18,1,3,1
2597689933,1494,1447,4,17,3
2388858042,354,12,6,3,5
2453869014,1,0,1,3,1
2412240940,304,13,7,9,5
2363029047,47,1,5,6,4
2461845093,6,0,1,0,1
2372202079,14,14,3,1,2
2522830012,1,1,1,2,1
2334756466,33,30,5,4,5
2487105413,97,79,16,10,13
2346316820,1,1,1,4,1
2303552110,715,57,28,7,21
2579941990,6,6,1,4,1
2584261832,0,0,0,4,0
2606196974,241,59,4,10,3
2423401148,4110,285,97,33,58
2420618919,2025,689,32,8,22
2449946956,1571,1389,26,8,8
2377567121,16,14,2,2,2
2354845232,2182,555,42,7,20
2424401876,6,356,4,2,3
2320124550,170,221,13,2,11
2351884128,559,138,12,10,9
2330479463,53,18,4,5,3
2553955946,4,0,1,4,1
2450621366,38,6,4,3,4
2273644782,409,327,5,4,4
2450551741,38,8,4,2,4
2543478032,35,7,2,4,2
2344238227,647,73,31,9,9
2338984173,101,0,4,5,3
2600928530,17281,6337,701,1,63
2257291019,30,5,1,3,1
2467929499,88,12,4,7,4
2284186657,75,17,11,11,9
2553627600,240,88,12,10,6
2435637000,1,1,1,2,1
2553883283,249,249,2,3,1
2397057112,2,2,2,2,2
2421551443,10,25,10,2,10
2469969579,11,9,5,2,2
2620553847,22,7,2,1,2
2523942737,182,48,8,3,6
2358888310,166,23,11,8,5
2267986096,1,1,1,3,1
2538590495,139,92,5,7,4
2392268098,18,49,13,2,13
2478411367,29,0,3,2,3
2397333474,58,67,2,4,1
2503097915,45,45,2,3,1
2452800759,13,0,1,2,1
2372937316,154,44,31,2,11
2527096227,64,4,2,5,2
2436097219,2,2,1,2,1
2416138735,425,663,34,18,16
2358966316,602,358,17,5,15
2390504844,38,21,7,3,7
2450581175,24,20,5,2,5
2288826836,7,2,1,5,1
2551575689,277,166,35,10,15
2318742990,45,30,3,3,3
2606273932,34,31,1,1,1
2484084399,19,9,1,2,1
2460240548,7,3,3,2,2
2268115815,8309,1296,226,75,55
2587342366,102,0,3,6,2
2347483711,330,164,15,3,9
2579929538,2119,1046,343,1,68
2478231534,4264,1098,88,2,44
2316538298,7907,1240,209,3,53
2545005196,6,10,2,2,2
2358157594,19,5,2,2,2
2327882540,5,4,1,3,1
2470888555,1,1,1,3,1
2514963554,43,6136,2,6,2
2367887564,423,102,33,4,13
2463730643,1,1,1,0,1
2344015270,0,1,1,2,1
2340415841,47,7,2,1,2
2615049612,173,47,2,5,2
2328536488,98,0,1,2,1
2492065021,36,36,7,2,5
2502646505,2,2,1,1,1
2503009471,8140,809,4,0,2
2258407801,246,89,4,1,3
2519798897,547,18,6,29,4
2609948334,2738,2877,2,4,1
2551526281,23,4,1,1,1
2425787906,283,23,7,5,7
2357793364,128,17,2,3,2
2500987244,279,40,8,34,5
2521968459,26,9,2,1,1
2526999792,41,41,10,4,3
2490479931,2667,356,13,23,7
2344695074,0,0,0,1,0
2527656583,153,0,2,8,2
2305518056,19,3,2,3,2
2370866483,2,2,1,1,1
2588019871,1608,143,10,1,6
2302954528,210,137,6,6,6
2397036219,3,1,1,3,1
2461866602,33,0,1,1,1
2416958070,17,11,9,1,3
2357329519,8,2,1,1,1
2347595567,90,3,2,1,2
2288132868,337,220,9,1,5
2337664006,3,2,1,1,1
2618142843,382,59,3,3,2
2307975331,15,15,7,2,6
2343359978,51,18,2,1,2
2324647080,129,71,4,12,3
2413163485,458,36,10,1,6
2619542184,6,6,6,1,5
2506089162,1,1,1,1,1
2417608035,0,0,0,24,0
2368800162,5135,299,15,1,7
2506541705,53,13,1,1,1
2547158849,6,6,6,1,5
2273755503,9,9,1,3,1
2288546441,32,0,1,2,1
2400016065,1,1,1,1,1
2348293372,272,0,2,1,2
2368438500,65,1,2,8,2
2624958040,239,2,4,7,3
2417232250,2,1,1,2,1
2357364443,26,2,1,1,1
2395736133,76,4,1,1,1
2508388895,72,33,6,6,4
2257424685,211,0,1,2,1
2533298162,35,27,17,0,2
2379068455,138,1,1,2,1
2419373483,181,7,3,2,3
2487181862,2307,2235,2,11,1
2373736446,1,1,1,2,1
2419596001,45,5,2,1,2
2449273362,3160,293,9,3,5
2345245386,31,562,5,2,5
2259921353,74,59,18,1,13
2317866012,1,1,1,1,1
2287830791,1,1,1,2,1
2458149257,218,15,5,30,4
2279949383,3626,63,10,6,4
2373639335,1,1,1,2,1
2414330903,142,2,3,2,3
2576345996,7615,230,37,0,13
2315922179,6,6,1,1,1
2489035088,0,2,1,1,1
2420585927,7,4,3,3,2
2571727880,3,3,1,2,1
2551198638,35,7,1,4,1
2363047616,4,0,3,1,3
2334471363,988,127,10,2,7
2286378376,1,1,1,2,1
2556058020,1,1,1,2,1
2325911874,21,9,1,1,1
2437697330,1525,18,16,25,8
2621480434,64,32,2,2,2
2410045911,1,1,1,2,1
2315788773,108,2,3,1,3
2301650713,208,0,5,1,4
2570156540,8,8,2,1,1
2621207596,6,9,1,1,1
2524441113,360,9,10,6,7
2620691920,23,0,2,1,2
2537411970,1557,7,9,2,6
2304744896,4,3,1,2,1
2485583769,1,1,1,4,1
2452209048,992,399,21,10,9
2343048840,11,1,1,1,1
2368960680,1,1,1,2,1
2451338655,2,2,1,2,1
2400073348,2,2,1,1,1
2322590988,1,6,1,1,1
2391170156,6,2,1,1,1
2570328421,0,3,1,1,1
2331597359,4,214,4,1,2
2345381566,34,3,1,3,1
2377287639,192,578,4,4,3
2455635139,5018,1528,17,9,8
2282276280,12,5,2,4,2
2266347131,76,0,1,5,1
2581939618,1,1,1,1,1
2470271784,1,1,1,4,1
2573402396,444,2,9,6,5
2567582405,24,0,1,1,1
2309774629,61,10,2,13,2
2406710118,39,8,2,5,2
2319516626,1,1,1,2,1
2427815808,196,70,2,3,2
2492315474,6,6,6,0,5
2429640088,20,973,2,1,2
2337334370,46,33,1,1,1
2464366664,12,6,2,0,1
2460116879,154,5,2,0,2
2267141880,856,3980,14,4,9
2384903678,38,8,3,4,3
2262339176,47,0,5,1,4
2578618188,226,34,7,1,7
2427394493,4,2,1,1,1
2375918167,2,1,1,2,1
2552324549,363,21,7,4,5
2576355665,5097,112,25,0,10
2605322450,239,21,2,5,2
2474448273,72,1,1,1,1
2323035316,3,13,5,1,4
2621487310,14,8,2,7,2
2419949551,18225,9114,42,3,16
2344970750,37,2,2,2,2
2608926391,5470,118,7,5,3
2621673718,48,7,2,3,2
2419756676,2,3,1,1,1
2564186622,10,6,2,1,2
2370524180,0,0,0,2,0
2610336375,1384,11,6,4,5
2517361361,33,0,1,2,1
2615575502,344,29,5,1,4
2567658267,16,16,10,1,7
2364339053,102,1,3,5,3
2449445382,24,4,2,0,1
2348026203,5,5,1,2,1
2542621311,2137,1068,39,2,8
2489551645,200,71,6,13,4
2298215908,2,0,1,1,1
2379359893,8,10,2,2,2
2271184802,157,32,4,2,3
2493184191,2,0,1,7,1
2279883299,6,5,2,1,2
2300872354,312,20,4,2,3
2345010152,32,0,1,5,1
2482427127,1637,0,37,0,6
2290763666,273,95,6,4,5
2291697079,98,0,3,2,3
2576385020,132766,935,130,2,7
2326564664,100,82,1,0,1
2568413405,733,2,4,1,3
2451443553,79,2,2,12,2
2308327925,2,1,1,4,1
2525276616,377,0,5,13,2
2363035013,5,1,1,2,1
2534242211,1,1,1,1,1
2331915065,8,4,2,2,2
2357294413,9,8,1,1,1
2377100393,1,1,1,2,1
2269163509,1,0,1,0,1
2375748306,7,7,1,2,1
2410813192,10,2,3,3,3
2537742788,249,3,2,1,2
2370117831,379,70,8,4,5
2535128398,3334,3033,16,2,8
2612880882,0,0,0,2,0
2500189551,4,0,1,1,1
2300966476,2,0,2,0,2
2420269789,51,0,1,2,1
2409316328,252,14,3,3,3
2376965495,1,1,1,2,1
2496307587,18,1,2,1,2
2357935218,8,2,3,3,2
2419803338,51,46,2,1,2
2421098487,2,0,1,1,1
2401471175,4,2,1,1,1
2566935709,13,30,6,5,4
2503913502,29,15,3,1,3
2332036167,259,22,3,3,2
2527536564,7,7,5,4,3
2624060204,19,1,3,9,2
2499368647,307,2,3,2,3
2613527946,1123,41,13,3,6
2320665719,13880,589,48,26,15
2260596104,16,3,1,2,1
2407260224,323,112,6,3,5
2526991567,16860,3767,270,4,19
2600728711,372,0,1,2,1
2423590409,4,4,2,1,1
2521084171,1,1,1,1,1
2375952745,2,0,1,1,1
2407843599,10,7,1,2,1
2473992346,16,6,1,1,1
2386335494,1,1,1,2,1
2485701233,8,8,3,2,2
2290888409,75,24,3,4,3
2520520652,11,11,6,1,5
2366769880,2946,406,24,1,3
2518881728,26,8,2,1,2
2386217567,14442,2484,92,1,28
2505996544,23,15,1,1,1
2307862531,13,6,3,2,3
2522105162,180,4,6,8,4
2463209246,1,1,1,1,1
2346528167,134,53,4,5,4
2307753700,15,2,1,1,1
2406903372,139,56,6,2,5
2513949410,143,6,5,6,5
2395130345,3,3,1,1,1
2321381521,6,6,1,1,1
2377969663,54,0,1,2,1
2340853137,3,0,1,2,1
2506758581,11,1,1,16,1
2271710874,8,3,1,2,1
2596785730,2,1,1,1,1
2487987691,19,1,1,5,1
2532696552,244,2,4,3,3
2348835080,4,1,1,5,1
2596069069,5,1,1,2,1
2568783854,11,11,6,1,5
2455434480,6,0,1,0,1
2486003074,33,0,3,0,2
2582168338,7,4,2,3,2
2309721352,63,1,3,3,3
2539054834,182,118,3,57,3
2479797388,2238,2238,3,0,2
2260076664,201,0,3,4,1
2262012370,30,5,2,3,2
2292816579,686,20,7,2,3
2523497110,10,8,1,1,1
2315421154,1254,48,12,7,7
2324553396,129,71,4,2,3
2579412972,1341,120,7,2,4
2271028668,2229,144,10,3,4
2380912961,1,1,1,2,1
2390316821,1,1,1,2,1
2337335339,6,5,1,1,1
2555298304,190,10,1,1,1
2596011764,5,0,1,1,1
2312467034,194,0,3,14,3
2601503577,22,11,1,3,1
2469675791,4,2,1,2,1
2298304267,37,0,1,1,1
2605142111,0,518,4,2,2
2362487888,349,0,1,3,1
2259409621,1105,945,17,8,9
2385580696,166,2,4,3,3
2490820490,1008,106,48,0,6
2525861369,18,0,1,4,1
2277513970,1,0,1,1,1
2448658771,9,7,4,1,4
2504456874,21,9,2,1,2
2318504207,109,73,12,5,11
2432652514,3870,76,19,3,12
2463613041,1,1,1,0,1
2451571902,4,0,1,0,1
2350676311,0,0,0,4,0
2437426439,4,4,2,3,2
2290991358,18,0,1,1,1
2432427152,11,1,5,6,3
2404580117,60,5,3,5,3
2607671581,3,3,1,2,1
2565281191,41,20,2,3,2
2419768442,5,3,1,6,1
2486761780,0,42,1,1,1
2426802205,431,90,6,16,4
2522547553,245,14,9,1,7
2511347350,45,9,1,12,1
2431562619,10,10,2,1,2
2327545757,1,1,1,1,1
2585527884,6116,0,17,1,2
2392695159,2,2,1,2,1
2318180373,3,3,1,1,1
2286429519,626,92,13,7,9
2543469021,242,2,3,5,2
2347695702,0,2,1,0,1
2374803772,1,0,1,1,1
2337914874,2,2,1,1,1
2562460050,10,6,1,5,1
2314195759,99,3,2,8,2
2491128535,225,191,16,7,9
2439195457,16,3,1,6,1
2475947090,79,146,41,4,23
2519417853,4,3,1,4,1
2359936684,655,3,38,4,36
2315876603,104,90,3,7,3
2312687496,9,9,1,3,1
2309463096,143,35,36,4,36
2406113130,14,4,3,8,2
2509773785,28,6,5,3,2
2311591569,229,197,2,1,1
2270358612,1,1,1,3,1
2479463053,85,41,4,2,4
2367700598,1,1,1,3,1
2308221415,138,66,10,9,10
2342740153,1,1,1,4,1
2396150644,16,0,1,3,1
2344088097,72,36,36,4,36
2367489928,8742,9256,79,10,53
2415091103,1,1,1,4,1
2300177038,1138,168,96,2,73
2367931570,12,4,1,3,1
2400299696,2,1,1,3,1
2385450550,144,0,36,4,36
2498915494,47,104,5,5,3
2389511160,92,89,2,3,2
2486220984,11,2,2,4,2
2266851227,10129,0,226,4,12
2519208663,10,11,8,6,6
2433423724,9,11,1,3,1
2447961950,11,1,1,12,1
2370373975,4235,2359,167,3,84
2432868443,20,11,2,3,2
2386931064,64,76,7,6,3
2394696184,56,29,2,5,1
2452640870,309,0,1,21,1
2465058321,55,14,3,20,2
2432781617,25,29,6,4,6
2411809852,37,34,1,6,1
2561355507,6,1,1,3,1
2397291661,1,1,1,3,1
2331084068,7,1,1,5,1
2304707278,5157,422,71,19,29
2392888093,97,42,46,5,20
2437164499,151,0,2,3,2
2406658948,2,1,1,3,1
2375852051,6,6,3,4,2
2300293628,318,143,36,4,36
2270045682,167,133,4,3,3
2307317130,108,0,36,4,36
2375742010,15,10,2,3,2
2401516909,1,1,1,4,1
2500119444,151,172,3,3,2
2344368190,10,3,2,3,2
2361676316,447,248,5,28,4
2621579718,274,7,2,7,1
2618798358,260,5,8,12,6
2304665737,144,0,36,4,36
2431024284,1,2,1,3,1
2349928855,36,36,36,4,36
2597070258,525,140,12,8,7
2609207221,34,34,17,2,16
2263714109,8,281,5,3,5
2403732430,40,4,1,8,1
2338909680,3,3,2,3,2
2318563478,1,0,1,3,1
2348645569,8,2,3,4,3
2289455606,72,0,36,3,36
2523090720,1,1,1,3,1
2392025046,10,8,3,4,3
2360162010,98,74,2,3,2
2600880042,2,2,1,4,1
2407109232,2,1,1,3,1
2418213882,29,3,9,8,8
2461761279,110,2,11,26,7
2431110675,51,25,13,3,8
2349556535,15,15,12,4,10
2383521949,59,14,14,2,14
2441847072,637,123,54,12,51
2400203923,52305,19576,1789,3,54
2412701629,80,35,3,3,2
2402065366,2,2,1,4,1
2406612160,19,2,3,6,3
2479984349,313,87,21,19,19
2516628992,2,2,2,5,2
2477187514,75,69,3,2,3
2342389261,72,36,36,4,36
2368855789,39,0,11,6,9
2349856962,478,147,16,14,6
2519793696,1,0,1,2,1
2378355275,72,0,36,4,36
2534705741,2,2,1,8,1
2353668916,1,1,1,5,1
2374664856,2,2,2,8,2
2285819512,1880,171,91,17,56
2477039580,1,1,1,2,1
2302758554,36,0,36,4,36
2376380506,72,0,36,4,36
2503823885,45,33,7,9,5
2276622086,58,54,2,3,2
2309967007,143,35,36,4,36
2476302493,7,6,2,5,2
2395326890,1839,1425,24,5,22
2270445000,108,0,36,3,36
2278183545,177,88,9,9,7
2344079752,72,36,36,4,36
2378749214,108,0,36,4,36
2439339242,10,11,6,3,6
2526260207,3,2,2,7,2
2399059724,2,1,1,3,1
2372752379,88,4,3,5,2
2288178731,29,13,1,3,1
2374713542,2,2,1,4,1
2411996901,22,6,1,6,1
2594034842,10630,543,71,132,32
2378492115,23,1,2,3,1
2380773103,180,0,36,4,36
2342118093,43,43,4,3,2
2553587505,993,2,28,8,8
2397765159,21,2,2,5,1
2296785014,3,0,1,4,1
2378132585,72,0,36,4,36
2272442565,1,0,1,3,1
2302598440,27,31,5,3,5
2349448669,36,36,36,3,36
2337873116,3,1,1,14,1
2532960151,24,2,2,13,1
2265764665,4,0,2,3,2
2604024784,238,177,2,20,2
2324768614,15,4,6,3,5
2571816145,149,10,7,13,4
2373478637,19,3,2,5,1
2392896969,9,1,1,3,1
2473096104,0,4,1,3,1
2429231515,182,136,3,10,2
2381646718,29,2,1,1,1
2366165284,2,1,1,5,1
2411958468,26,26,16,3,10
2552141292,11,2,5,6,5
2464323483,1,100,6,5,5
2373329853,168,168,36,3,36
2406382538,22,2,2,3,2
2408842810,172,176,1,4,1
2323404912,47,33,4,3,4
2610346701,54,2,3,2,2
2275186692,114,17,7,3,3
2466177098,18,7,1,4,1
2426552480,161,3,4,5,3
2350147912,36,36,36,4,36
2536512222,28,25,3,11,3
2453229262,386,50,15,115,12
2418439701,5,1,1,2,1
2390643876,72,0,36,4,36
2318532041,627,0,10,37,5
2308777391,17,8,1,4,1
2281857517,4,5,1,3,1
2455695940,37,5,4,0,2
2524034858,2,2,1,4,1
2539961223,3,3,2,2,1
2554751014,13,76,1,2,1
2416876230,100,398,29,0,10
2524555245,11,12,2,2,2
2608095825,106,2,6,0,5
2414450426,508,135,12,0,8
2398456190,1837,1715,265,0,37
2541210513,81,1,4,0,4
2544263048,53,43,10,0,8
2605270074,12,2,1,0,1
2550635832,98,138,7,0,4
2425306911,4,3,2,1,2
2336256260,8,8,1,2,1
2552289480,640,0,24,0,3
2608438483,15,704,17,2,10
2309364768,2,2,1,2,1
2416722200,156,15,9,0,5
2624359088,11,11,2,1,2
2573530389,7,7,4,1,4
2472253979,297,10,3,0,1
2434204540,11,11,2,0,2
2379072836,4,11,1,1,1
2522382570,243,28,5,0,5
2527243406,508,262,29,0,6
2453812418,80,47,3,1,3
2378716705,3,3,2,1,2
2452230611,434,149,15,0,6
2267175225,2375,1115,110,0,29
2496617006,922,478,52,1,11
2492416622,544,258,4,0,2
2409572681,2,2,1,2,1
2409573307,18,12,1,2,1
2474173856,319,20,10,0,5
2451552361,64,22,3,0,3
2378718626,3,3,2,1,1
2531699502,81,3,2,0,2
2401326064,502,21,7,0,4
2393689308,5,5,2,1,1
2489168022,437,79,4,0,2
2414039662,345,61,19,0,8
2497503442,304,26,13,0,8
2446360926,142,0,5,4,2
2364772862,12,6,4,1,3
2461616201,1,1,1,0,1
2404467677,1198,53,19,0,10
2447236885,58,1,2,0,1
2277141568,596,73,10,0,6
2440247770,1250,698,57,0,24
2564449757,373,54,5,0,4
2557327938,74,1,7,0,6
2524898313,26,23,13,0,9
2612686147,10,0,3,0,2
2607702863,12,28,1,0,1
2495944314,474,72,14,0,6
2461059744,31,0,2,0,2
2441875041,0,5,1,0,1
2497022936,46,0,5,0,4
2480138037,75,31,2,1,1
2474016592,64,12,5,0,4
2446523327,644,9,14,0,8
2441786148,174,261,12,0,5
2540558231,14,11,47,0,4
2561677603,432,903,88,0,27
2509744468,2,2,1,1,1
2467145688,353,20,9,0,3
2378714413,7,7,2,1,2
2266643856,278,0,3,0,1
2458090772,54,49,1,0,1
2512326604,269,6,9,0,8
2497037308,66,11,4,0,4
2560881911,66,66,9,0,8
2555614188,75,53,4,0,2
2409570284,245,62,4,2,4
2425753412,67,0,3,0,1
2516928130,880,43,16,0,9
2270649282,2,2,1,1,1
2259373270,3,3,2,2,2
2497446013,670,635,8,0,4
2401392151,793,905,144,0,43
2396365126,943,1146,594,0,37
2336257801,3,3,2,2,2
2512247973,222,105,11,0,6
2481673218,11,11,2,1,2
2393689735,3,3,2,1,2
2491629470,58,6,2,0,2
2565217544,184,0,4,0,4
2568065215,945,79,5,0,4
2590517031,48,51,8,0,7
2617778659,412,0,8,0,5
2322437860,3,3,2,2,1
2554748844,61,113,4,2,4
2355034156,32753,3616,206,1,43
2307912274,128,71,5,3,2
2568676870,17,1,14,0,5
2553400368,29,8,2,1,2
2467260872,731,0,6,0,3
2337289803,172,0,5,1,3
2453023170,887,29,7,35,5
2618367092,193,23,5,1,4
2417540342,9,8,2,1,1
2497413147,42,6,2,0,2
2544166428,1401,2,5,14,4
2567397777,96,201,2,2,1
2352393299,31,6,1,2,1
2615181588,41,3,2,0,2
2301717301,169,3,3,3,2
2259134684,20,12,1,0,1
2362692923,136,0,5,1,2
2588440768,1343,9,3,0,2
2476088746,155,4,2,0,2
2480335338,3639,304,26,8,19
2621517431,3,3,1,0,1
2343600056,11,1,1,1,1
2478356468,331,0,5,28,3
2582175523,11,4,2,4,2
2476426259,532,52,3,7,3
2266427544,46,0,1,2,1
2329914697,483,42,14,8,7
2507985366,20,3,1,1,1
2557430349,1,1,1,2,1
2290730629,98,14,2,1,2
2564887295,3,3,1,1,1
2610236233,354,315,2,2,1
2294514067,2,2,2,2,1
2489863587,33,2,3,2,3
2609183598,50,10,4,4,2
2270694748,16,20,3,2,3
2290422747,6,6,2,2,1
2564964222,1,1,1,2,1
2449210861,7,3,1,2,1
2592758256,2,2,2,2,2
2422893059,99,28,3,2,2
2481003061,7,1,1,2,1
2514803422,13,2,4,3,4
2277915906,758,66,19,2,16
2447403860,25,9,3,2,3
2624876929,1,1,1,5,1
2318387549,4,9,1,4,1
2326721288,3064,0,34,1,1
2375014471,203,18,5,3,4
2505083825,11,8,1,2,1
2383223609,534,403,14,2,13
2485165438,99,7,2,2,2
2503034200,74,74,2,1,1
2545122455,176,176,2,2,1
2369481544,23,19,1,1,1
2616153484,10,3,5,4,5
2609301316,60,19,3,9,3
2298727885,4,3,1,3,1
2538646046,4,2,1,2,1
2454302586,47,9,7,2,4
2480441972,75,85,8,1,4
2505436254,24,13,2,2,2
2510412824,507,205,26,12,25
2487549923,3,1,1,3,1
2360768678,118,25,7,2,6
2307381985,145,17,11,2,7
2370805933,132,109,6,0,5
2304936326,3,3,2,1,2
2532224367,6,6,2,2,1
2288733950,2,2,1,2,1
2489510452,36,14,4,2,4
2278703286,3,1,1,1,1
2574861103,182,95,12,3,11
2330987167,11,7,2,1,2
2294324935,10,0,1,2,1
2611933013,134,117,12,18,12
2609204234,62,5,2,1,2
2544089723,15,6,2,1,2
2516857568,22,19,6,2,5
2354816036,1178,1206,13,1,5
2406858651,11,9,3,1,2
2511602668,93,93,2,0,1
2619248589,1584,154,31,0,19
2623848744,404,103,16,12,7
2259222246,19,13,4,11,4
2604362871,76,2,5,1,5
2485594584,1,1,1,3,1
2326040618,3,3,3,1,1
2501941876,2,1,1,2,1
2425217792,16,0,4,2,3
2476745233,65,52,7,1,5
2272859969,8,8,6,0,5
2295546141,459,414,57,4,14
2517584822,29,18,1,8,1
2573371649,529,358,17,0,12
2514740797,104,34,8,33,7
2445328278,394,10,7,7,6
2387969709,23,41,9,1,6
2448427456,42,287,26,6,17
2573242807,781,432,21,0,13
2383582907,126,320,4,1,2
2299926231,249,244,36,3,20
2309376563,233,337,5,3,4
2326688624,20,12,3,1,3
2293719331,222,59,5,18,4
2420486194,144,877,22,16,14
2357102456,48,32,4,8,4
2382653311,12,10,1,1,1
2318276730,2,2,1,2,1
2333597966,304,33,11,0,8
2425108697,31,20,2,14,1
2468377006,2,2,2,1,1
2309396537,112,83,30,1,17
2273557159,162,162,30,1,16
2340199001,189,30,16,10,10
2290708780,1,1,1,1,1
2614626752,506,0,8,5,5
2489071925,6,7,1,1,1
2539800333,643,14,69,8,9
2526711771,13,0,2,0,2
2387866748,22,17,2,0,2
2356203893,26,9,7,0,4
2569209719,3384,0,15,0,2
2520802998,352,146,7,0,5
2332388777,107,6,5,0,4
2496306747,52,29,9,0,4
2569112403,15,7,5,0,3
2604633200,15,7,5,0,3
2311676980,6,6,2,1,1
2297475436,19,8,5,0,3
2568959025,118,150,15,0,2
2397962989,7,6,3,0,2
2325484694,8,2,3,0,2
2500116930,28,9,7,0,4
2474033217,8,1,2,0,2
2532906268,71,3,3,0,2
2575086620,25,13,8,0,4
2264207685,71,5499,119,0,33
2452084728,7,6,3,0,2
2494951215,80,80,14,0,2
2288344237,19,8,5,0,3
2349971986,122,0,5,0,5
2588728126,77,33,18,0,8
2464970304,7,6,3,0,2
2444428655,11,33,2,0,2
2359697211,175,20,5,0,3
2617611898,6,1,2,1,2
2281994050,19,8,5,0,3
2299489393,39,29,11,0,2
2484754558,12,11,4,0,2
2574979460,9,4,2,0,2
2353785502,17,8,5,0,3
2274270963,14,6,2,0,2
2500142955,7,6,3,0,2
2272905862,6,6,2,0,2
2272906101,178,8,2,1,2
2418169980,65,5,3,8,2
2617750381,1839,813,119,1,35
2274277689,49,18,12,0,6
2473018101,14,3,2,0,2
2397938001,20,10,3,0,2
2467827720,3,2,1,1,1
2621524190,40,0,3,1,2
2494763522,203,82,11,0,6
2294564497,17,8,5,0,3
2433633567,109,33,13,0,8
2375841705,26,9,7,0,4
2349399938,7,6,3,0,2
2381126658,241,260,2,1,2
2297464982,49,4,4,0,3
2575813940,7,0,2,1,2
2428816418,91,12,3,9,3
2378690652,7,6,3,0,2
2531973581,100,0,1,10,1
2463626970,81,3,4,4,3
2356379057,162,144,12,5,12
2413576364,5,3,1,5,1
2357894669,60,331,16,4,10
2602135033,309,90,14,14,11
2564480260,601,0,3,30,3
2463366494,641,516,52,6,51
2376182408,135,10,17,11,14
2465072589,2,1,2,4,2
2462139687,27,0,3,3,3
2398108675,561,88,26,24,16
2488979651,503,688,21,4,21
2418799312,2,1,1,4,1
2269262680,136,21,14,10,13
2419485557,420,410,11,4,11
2284266550,358,17,4,6,4
2615093394,3,4,2,6,2
2554385154,365,212,18,8,6
2278993963,122,41,6,5,5
2311434989,3,3,3,4,3
2617914394,1,0,1,4,1
2402300777,226,147,19,6,12
2381595499,1869,421,396,8,55
2593221105,604,160,11,5,11
2451099910,617,520,69,13,69
2422466645,9,1,1,4,1
2604437198,275,275,33,5,31
2322265573,34,17,7,2,7
2370242925,18,6,3,2,2
2320314735,14,0,1,3,1
2541504589,11,2,1,3,1
2470275158,88,87,11,3,6
2309169483,146,32,7,6,7
2479424922,20,12,2,4,1
2567837547,7153,3352,114,4,14
2495454998,18,15,8,6,2
2470713488,17,5,3,7,3
2574195464,28,0,2,1,2
2624049871,3,2,1,1,1
2497330107,2,2,1,0,1
2455574342,413,33,15,36,14
2621562825,21,2,2,8,2
2479783868,2,2,2,0,2
2449808169,56,0,4,1,4
